,dep_id,site_name,latitude,longitude,commodities,Gold,Silver,Lead,Copper,Mercury,Tungsten,Sulfur-Pyrite,Zinc,Iron,Sulfur,Barium-Barite,Antimony,Tellurium,Fluorine-Fluorite,Uranium,Tin,Tantalum,Lithium,Niobium,Manganese,Silica,Phosphorous-Phosphates,Limestone,Stone,Gypsum-Anhydrite,Sand/Gravel,Vanadium,Sodium,Molybdenum,Feldspar,Calcium,Talc-Soapstone
356,10299340,Mary Group  M.S.1248,44.33606,-103.70417,"Tungsten,  ,  , , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,10299492,Red Cloud,44.33806,-103.63337,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,10400330,Dennis Henault Property,44.3368,-103.72448,"Tungsten,  ,  , , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,10008448,"Moores, False Bottom Creek",44.36663,-103.81725,"Molybdenum,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
360,10129416,Homestake Tungsten Properties,44.35556,-103.77478,",  ,  Tungsten, , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,10129679,Gushurst and Manchester,44.34826,-103.84448,"Lead,  ,  , , , , , , , , ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,10177421,Wasp No 2 Group,44.32356,-103.75887,",  ,  Tungsten, , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,10202635,Wolf Prospect,44.35916,-103.81388,",  ,  Fluorine-Fluorite, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,10208300,Homestake Filtration Pit,44.35026,-103.76477,"Stone,  Crushed/Broken,  ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
365,10226362,Crown Hill,44.34996,-103.86498,"Tungsten,  ,  Silver, , , , , , , , ",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,10275155,False Bottom Prospect,44.37106,-103.82868,",  ,  Fluorine-Fluorite, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,10299123,Dakota,44.34306,-103.84918,"Tungsten,  ,  Silver, , , , , , , , ",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,10009788,Keenan Properties,44.38329,-104.03391,"Tin,  Tantalum,  Niobium (Columbium),  Tungsten,  Lithium, , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,10055499,Beaver Creek Mining Company,44.38857,-104.01225,"Tin, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,10104235,Rough and Ready Mine,44.37857,-104.05197,"Tin,  Lithium,  Feldspar,  Tantalum, , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
371,10104237,Giant-Volney Mine,44.37663,-104.04891,"Tantalum,  Lithium,  Niobium (Columbium),  Feldspar,  Tin, , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
372,10129052,Spearfish Claim Gp,44.37716,-104.04028,"NA, ,  Tin,  Niobium (Columbium), , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,10153264,Beaver Creek Mining Company,44.38996,-104.01368,"Tin, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,10153684,Cornelia,44.38416,-104.05338,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,10157317,Bear Gulch Placer,44.38936,-104.05779,"Tin, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,10181720,Bull Hill,44.39386,-104.09029,"Stone,  Crushed/Broken, , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,10202400,Manchester,44.39026,-104.05779,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,10202513,Giant-Volney Pegmatite,44.37636,-104.05668,"Lithium, ,  Tantalum,  Tin,  Niobium (Columbium), , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,10225991,Spearfish & Centaur,44.37886,-104.05168,"Tin, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,10226119,Union Tin Deposit Claim,44.37996,-104.06279,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,10226146,Modoc Chief and Crow Dog Claims,44.37806,-104.04668,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,10226633,Giant-Volney,44.38056,-104.04998,"Tin, ,  Lithium,  Tantalum, , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,10250341,Bear Gulch Pegmatite,44.39776,-104.03998,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,10250581,Lafayette No 2,44.37916,-104.06169,"NA, ,  Tantalum,  Tin, , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,10250730,Yeddo and Yeddo No 1 Claims,44.38306,-104.05478,"NA, ,  Tin,  Niobium (Columbium), , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386,10250741,Aurora Fractional,44.38306,-104.05388,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,10250894,Salvator,44.38416,-104.05388,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,10279056,Anna No 2 Fraction,44.39076,-104.06449,"NA, ,  Tin,  Niobium (Columbium), , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,10299255,Boston Claim Gp,44.39746,-104.05449,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,10299304,Rough and Ready,44.37966,-104.05308,"Tin, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,10299451,"Tintic, Tintic No 1",44.38666,-104.05138,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,10299463,Giant Fraction,44.37826,-104.04838,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,10299537,Daisy Tin Prospect,44.37996,-104.04918,"NA, ,  Tin, , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,10055536,Echo Mine,44.38635,-103.81058,"NA,  Fluorine-Fluorite, , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,10104227,Spearfish Sandstone Quarry,44.47829,-103.87114,"Stone,  Crushed/Broken, , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
396,10104229,Lewis Lime Quarry,44.45579,-103.85586,"Limestone,  General, , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
397,10129698,Lewis Lime Plant,44.45636,-103.85448,"Calcium, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,10153440,Deadbroke Mine,44.37606,-103.76778,"Tungsten, ,  Silver, , , , , , , , ",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,10153479,Meink Pit,44.49216,-103.83728,"Sand and Gravel,  Construction, , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400,10250214,Hansen Pit No 1,44.49246,-103.86228,"Sand and Gravel,  Construction, , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401,10299678,Echo,44.38666,-103.80918,"Fluorine-Fluorite, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,10299716,Strawberry Hill Mine,44.46666,-103.86728,"Talc-Soapstone, , , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,10400329,F. B. Hellings Property,44.40998,-103.83985,"Tungsten, , , , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
